"[""RechercheClinique(GRC)'déﬁcienceintellectuelleetautisme"", ""RechercheClinique(GRC)'déﬁcienceintellectuelleetautisme"", 'PROPN', 'NNP']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['autism', 'autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['autism', 'autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
"['Autism', 'Autism', 'PROPN', 'NNP']"
